arquivo,acuracia_proxy,modo_proxy,vetorizador,classificador,hiperparams
submission_t044_holdout_proxy0.6139_tfidf_mnb.csv,0.6139430284857571,holdout,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=15000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.5))])""}"
submission_t052_holdout_proxy0.6072_tfidf_mnb.csv,0.6071964017991005,holdout,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=15000, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t025_holdout_proxy0.6057_tfidf_mnb.csv,0.6056971514242878,holdout,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=15000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t004_holdout_proxy0.6057_count_tree.csv,0.6056971514242878,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, min_df=3, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=20,\n                                        min_samples_split=10,\n                                        random_state=42))])""}"
submission_t045_holdout_proxy0.6027_count_mnb.csv,0.6026986506746627,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=30000, min_df=2,\n                                 ngram_range=(1, 2))),\n                ('clf', MultinomialNB(alpha=0.05))])""}"
submission_t032_holdout_proxy0.6027_tfidf_mnb.csv,0.6026986506746627,holdout,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_df=0.95, sublinear_tf=True)),\n                ('clf', MultinomialNB(alpha=0.1))])""}"
submission_t007_holdout_proxy0.6019_count_tree.csv,0.6019490254872564,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=15000, min_df=2,\n                                 stop_words='english')),\n                ('clf', DecisionTreeClassifier(max_depth=20, random_state=42))])""}"
submission_t027_holdout_proxy0.6004_count_mnb.csv,0.6004497751124438,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(max_df=0.85, max_features=15000)),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t053_holdout_proxy0.5997_count_tree.csv,0.5997001499250375,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=15000,\n                                 stop_words='english')),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=15,\n                                        random_state=42))])""}"
submission_t033_holdout_proxy0.5960_count_mnb.csv,0.595952023988006,holdout,count,mnb,"{""vet"": ""count"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=50000, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t039_holdout_proxy0.5937_tfidf_mnb.csv,0.5937031484257871,holdout,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_df=0.85, max_features=50000)),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t013_holdout_proxy0.5937_tfidf_mnb.csv,0.5937031484257871,holdout,tfidf,mnb,"{""vet"": ""tfidf"", ""clf"": ""mnb"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_df=0.95)),\n                ('clf', MultinomialNB(alpha=0.01))])""}"
submission_t042_holdout_proxy0.5907_count_tree.csv,0.5907046476761619,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, min_df=3, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf', DecisionTreeClassifier(max_depth=25, random_state=42))])""}"
submission_t006_holdout_proxy0.5855_tfidf_knn.csv,0.5854572713643178,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=30000, min_df=3,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=7))])""}"
submission_t043_holdout_proxy0.5840_tfidf_tree.csv,0.5839580209895052,holdout,tfidf,tree,"{""vet"": ""tfidf"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=30000, ngram_range=(1, 2),\n                                 stop_words='english', sublinear_tf=True)),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=20,\n                                        min_samples_split=10,\n                                        random_state=42))])""}"
submission_t037_holdout_proxy0.5832_tfidf_knn.csv,0.5832083958020989,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, max_features=50000,\n                                 sublinear_tf=True)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=7,\n                                      weights='distance'))])""}"
submission_t026_holdout_proxy0.5825_count_tree.csv,0.5824587706146926,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(max_df=0.95, min_df=3)),\n                ('clf',\n                 DecisionTreeClassifier(max_depth=25, min_samples_split=10,\n                                        random_state=42))])""}"
submission_t009_holdout_proxy0.5810_tfidf_knn.csv,0.5809595202398801,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=30000, min_df=3,\n                                 ngram_range=(1, 2), sublinear_tf=True)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=11,\n                                      weights='distance'))])""}"
submission_t051_holdout_proxy0.5780_tfidf_knn.csv,0.5779610194902549,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=50000, ngram_range=(1, 2),\n                                 stop_words='english')),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=7,\n                                      weights='distance'))])""}"
submission_t047_holdout_proxy0.5765_tfidf_knn.csv,0.5764617691154422,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, max_features=15000,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=3))])""}"
submission_t024_holdout_proxy0.5742_tfidf_knn.csv,0.5742128935532234,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=15000,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=9,\n                                      weights='distance'))])""}"
submission_t046_holdout_proxy0.5735_tfidf_tree.csv,0.5734632683658171,holdout,tfidf,tree,"{""vet"": ""tfidf"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=15000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf',\n                 DecisionTreeClassifier(max_depth=15, min_samples_split=10,\n                                        random_state=42))])""}"
submission_t012_holdout_proxy0.5727_tfidf_knn.csv,0.5727136431784108,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.95, max_features=15000,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=7))])""}"
submission_t030_holdout_proxy0.5705_count_tree.csv,0.5704647676161919,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(min_df=3, ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=15,\n                                        min_samples_split=10,\n                                        random_state=42))])""}"
submission_t002_holdout_proxy0.5660_count_tree.csv,0.5659670164917541,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=15000, min_df=3,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=25,\n                                        min_samples_split=5,\n                                        random_state=42))])""}"
submission_t021_holdout_proxy0.5645_tfidf_tree.csv,0.5644677661169415,holdout,tfidf,tree,"{""vet"": ""tfidf"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, min_df=3, ngram_range=(1, 2))),\n                ('clf', DecisionTreeClassifier(max_depth=20, random_state=42))])""}"
submission_t020_holdout_proxy0.5645_count_tree.csv,0.5644677661169415,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, min_df=2, ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=25,\n                                        min_samples_split=5,\n                                        random_state=42))])""}"
submission_t014_holdout_proxy0.5615_count_tree.csv,0.5614692653673163,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=15000, min_df=2,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=10,\n                                        random_state=42))])""}"
submission_t001_holdout_proxy0.5607_count_tree.csv,0.56071964017991,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(max_df=0.85)),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=15,\n                                        min_samples_split=10,\n                                        random_state=42))])""}"
submission_t019_holdout_proxy0.5607_count_tree.csv,0.56071964017991,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=15000, min_df=3,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=30,\n                                        min_samples_split=10,\n                                        random_state=42))])""}"
submission_t031_holdout_proxy0.5600_count_knn.csv,0.5599700149925038,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=30000,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=9,\n                                      weights='distance'))])""}"
submission_t018_holdout_proxy0.5570_count_knn.csv,0.5569715142428786,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(max_features=15000, min_df=3)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=3,\n                                      weights='distance'))])""}"
submission_t049_holdout_proxy0.5555_count_tree.csv,0.5554722638680659,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(max_df=0.95, max_features=15000)),\n                ('clf',\n                 DecisionTreeClassifier(max_depth=30, min_samples_split=5,\n                                        random_state=42))])""}"
submission_t011_holdout_proxy0.5547_count_tree.csv,0.5547226386806596,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=30000, min_df=2,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf',\n                 DecisionTreeClassifier(max_depth=10, min_samples_split=10,\n                                        random_state=42))])""}"
submission_t035_holdout_proxy0.5517_tfidf_tree.csv,0.5517241379310345,holdout,tfidf,tree,"{""vet"": ""tfidf"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_df=0.85)),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy', max_depth=30,\n                                        random_state=42))])""}"
submission_t017_holdout_proxy0.5502_tfidf_tree.csv,0.5502248875562219,holdout,tfidf,tree,"{""vet"": ""tfidf"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, max_features=30000,\n                                 sublinear_tf=True)),\n                ('clf', DecisionTreeClassifier(max_depth=30, random_state=42))])""}"
submission_t003_holdout_proxy0.5502_count_knn.csv,0.5502248875562219,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=50000, min_df=2)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=7,\n                                      weights='distance'))])""}"
submission_t057_holdout_proxy0.5465_count_tree.csv,0.5464767616191905,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_features=50000, ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(max_depth=30, min_samples_split=10,\n                                        random_state=42))])""}"
submission_t034_holdout_proxy0.5465_count_knn.csv,0.5464767616191905,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, max_features=30000, min_df=2,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=7))])""}"
submission_t056_holdout_proxy0.5457_count_knn.csv,0.545727136431784,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=50000,\n                                 ngram_range=(1, 2), stop_words='english')),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=9,\n                                      weights='distance'))])""}"
submission_t005_holdout_proxy0.5450_count_knn.csv,0.5449775112443778,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet', CountVectorizer(max_features=30000)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1))])""}"
submission_t022_holdout_proxy0.5442_count_knn.csv,0.5442278860569715,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=50000, min_df=3)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='cosine',\n                                      n_jobs=-1, n_neighbors=7,\n                                      weights='distance'))])""}"
submission_t036_holdout_proxy0.5427_count_knn.csv,0.5427286356821589,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=30000, min_df=2)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1))])""}"
submission_t038_holdout_proxy0.5397_tfidf_knn.csv,0.5397301349325337,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, min_df=3, stop_words='english')),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, weights='distance'))])""}"
submission_t000_holdout_proxy0.5367_count_knn.csv,0.5367316341829086,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=15000, min_df=3)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=3))])""}"
submission_t016_holdout_proxy0.5345_tfidf_tree.csv,0.5344827586206896,holdout,tfidf,tree,"{""vet"": ""tfidf"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet', TfidfVectorizer(max_features=30000, min_df=3)),\n                ('clf',\n                 DecisionTreeClassifier(criterion='entropy',\n                                        min_samples_split=5,\n                                        random_state=42))])""}"
submission_t008_holdout_proxy0.5337_count_tree.csv,0.5337331334332833,holdout,count,tree,"{""vet"": ""count"", ""clf"": ""tree"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.95, max_features=15000, min_df=2,\n                                 ngram_range=(1, 2))),\n                ('clf',\n                 DecisionTreeClassifier(min_samples_split=5, random_state=42))])""}"
submission_t023_holdout_proxy0.5330_count_knn.csv,0.532983508245877,holdout,count,knn,"{""vet"": ""count"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 CountVectorizer(max_df=0.85, min_df=3, ngram_range=(1, 2))),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1))])""}"
submission_t040_holdout_proxy0.5225_tfidf_knn.csv,0.5224887556221889,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_features=30000, min_df=3,\n                                 ngram_range=(1, 2), stop_words='english',\n                                 sublinear_tf=True)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1, n_neighbors=7))])""}"
submission_t010_holdout_proxy0.5052_tfidf_knn.csv,0.5052473763118441,holdout,tfidf,knn,"{""vet"": ""tfidf"", ""clf"": ""knn"", ""pipe"": ""Pipeline(steps=[('vet',\n                 TfidfVectorizer(max_df=0.85, ngram_range=(1, 2),\n                                 stop_words='english', sublinear_tf=True)),\n                ('clf',\n                 KNeighborsClassifier(algorithm='brute', metric='euclidean',\n                                      n_jobs=-1))])""}"
